Model Name,Epoch,Batch Size,Learning Rate,Train Loss,Test Loss,Train Accuracy,Test Accuracy,Time
nfVGG_FC_FF_NN,1,128,0.0008,0.594168706546964,0.603843493174903,80.388,80.5,47.44955134391785
nfVGG_FC_FF_NN,2,128,0.0008,0.5132235302339734,0.5730046537480776,83.044,81.31,71.5586211681366
nfVGG_FC_FF_NN,3,128,0.0008,0.4586325469224349,0.5492780963076821,84.77,82.46,95.77085590362547
nfVGG_FC_FF_NN,4,128,0.0008,0.4203547251880016,0.5214618763214425,85.97,83.17,119.91982531547546
nfVGG_FC_FF_NN,5,128,0.0008,0.3848183056735016,0.5328768868989582,87.124,82.83,144.04739785194397
nfVGG_FC_FF_NN,6,128,0.0008,0.361673711282213,0.5375844191146802,88.01400000000001,83.1,168.14367604255676
nfVGG_FC_FF_NN,7,128,0.0008,0.3297664445760609,0.529556512455397,89.082,83.0,192.2289614677429
nfVGG_FC_FF_NN,8,128,0.0008,0.3071786123697105,0.5312835261037078,89.898,83.54,216.4046506881714
nfVGG_FC_FF_NN,9,128,0.0008,0.2811431729846903,0.504304097045826,90.62,84.73,240.4928452968597
nfVGG_FC_FF_NN,10,128,0.0008,0.2717581090643582,0.4935514127151875,91.072,84.86,264.64287209510803
nfVGG_FC_FF_NN,11,128,0.0008,0.2573653359128081,0.5270570350598686,91.468,84.27,288.7982749938965
nfVGG_FC_FF_NN,12,128,0.0008,0.2313025070883124,0.5201382648341263,92.158,85.09,313.083535194397
nfVGG_FC_FF_NN,13,128,0.0008,0.2204513859070475,0.5300950540017478,92.596,84.83000000000001,337.2102198600769
nfVGG_FC_FF_NN,14,128,0.0008,0.2091572917616733,0.5212090381338627,92.872,84.99,361.2930066585541
nfVGG_FC_FF_NN,15,128,0.0008,0.1994292043397189,0.5390424656717083,93.322,85.07000000000001,385.38092041015625
nfVGG_FC_FF_NN,16,128,0.0008,0.1836059853396452,0.5144378508948073,93.848,85.55,409.4076828956604
nfVGG_FC_FF_NN,17,128,0.0008,0.1701246739443763,0.5339389466032197,94.252,84.85000000000001,433.4481093883514
nfVGG_FC_FF_NN,18,128,0.0008,0.1618591627806349,0.5916731097275698,94.58,84.88,457.6575067043304
nfVGG_FC_FF_NN,19,128,0.0008,0.1561430327289397,0.5368573352505889,94.778,84.94,481.8212406635285
nfVGG_FC_FF_NN,20,128,0.0008,0.1440692159449657,0.586317794986918,95.222,85.0,505.99104833602905
nfVGG_FC_FF_NN,21,128,0.0008,0.1397463102322405,0.5668012480947036,95.318,85.48,530.1772356033325
nfVGG_FC_FF_NN,22,128,0.0008,0.1380571894671605,0.5737629604490497,95.44,84.92,554.3006699085236
nfVGG_FC_FF_NN,23,128,0.0008,0.1244345908160404,0.5843822681168213,95.854,85.14,578.5979044437408
nfVGG_FC_FF_NN,24,128,0.0008,0.1259226514326642,0.5832074722157249,95.738,85.74000000000001,602.5711512565613
nfVGG_FC_FF_NN,25,128,0.0008,0.1167752075168635,0.5717396607881859,96.11,85.82,626.7199091911316
nfVGG_FC_FF_NN,26,128,0.0008,0.113432351637946,0.5943286725426022,96.23,84.82,650.8363087177277
nfVGG_FC_FF_NN,27,128,0.0008,0.1123198749035444,0.6055172711988038,96.296,85.63,674.8091144561768
nfVGG_FC_FF_NN,28,128,0.0008,0.107282883575772,0.5910226317900645,96.362,85.82,699.0029718875885
nfVGG_FC_FF_NN,29,128,0.0008,0.1030585936192051,0.573597817104074,96.49,86.11,723.1362726688385
nfVGG_FC_FF_NN,30,128,0.0008,0.1005327373223803,0.5592414308575135,96.652,85.68,747.2693870067596
nfVGG_FC_FF_NN,31,128,0.0008,0.0926918002259929,0.5822022044205968,96.928,85.68,771.4614553451538
nfVGG_FC_FF_NN,32,128,0.0008,0.0889068193271603,0.660342247803,97.052,85.22999999999999,795.560474395752
nfVGG_FC_FF_NN,33,128,0.0008,0.0928766286605611,0.5698669194420681,96.858,85.87,819.5982718467712
nfVGG_FC_FF_NN,34,128,0.0008,0.0840890624362718,0.6154781865734088,97.204,85.88,843.7383437156677
nfVGG_FC_FF_NN,35,128,0.0008,0.0861408871115016,0.6691642377195479,97.14,85.71,867.9844334125519
nfVGG_FC_FF_NN,36,128,0.0008,0.0835180154851521,0.6498945796791511,97.264,85.68,891.8643116950989
nfVGG_FC_FF_NN,37,128,0.0008,0.0776395011083473,0.6092785012560508,97.47,86.32,915.9932539463044
nfVGG_FC_FF_NN,38,128,0.0008,0.0798086443715883,0.6730623799788801,97.366,85.09,940.1712584495544
nfVGG_FC_FF_NN,39,128,0.0008,0.078042262083734,0.6572124693967119,97.404,85.42999999999999,964.2915604114532
nfVGG_FC_FF_NN,40,128,0.0008,0.0741124327944787,0.6234177781056754,97.578,85.92,988.4687118530272
nfVGG_FC_FF_NN,41,128,0.0008,0.0744898632440306,0.6054507660667731,97.61,85.89,1012.5904171466829
nfVGG_FC_FF_NN,42,128,0.0008,0.0729763197052814,0.6516305898563771,97.634,85.61999999999999,1036.7512261867523
nfVGG_FC_FF_NN,43,128,0.0008,0.0723041036378239,0.6672103555896615,97.698,85.52,1060.98224568367
nfVGG_FC_FF_NN,44,128,0.0008,0.0650092152869114,0.6772424427768852,97.852,85.58,1085.1550493240356
nfVGG_FC_FF_NN,45,128,0.0008,0.0710350024273328,0.6218290479877328,97.702,85.76,1109.276243686676
nfVGG_FC_FF_NN,46,128,0.0008,0.0684950601909776,0.6745815262009826,97.804,85.42,1133.389881849289
nfVGG_FC_FF_NN,47,128,0.0008,0.0667258312132524,0.5988874691951124,97.954,85.84,1157.462640285492
nfVGG_FC_FF_NN,48,128,0.0008,0.0631223839976827,0.6716485229096835,97.986,86.07000000000001,1181.4321928024292
nfVGG_FC_FF_NN,49,128,0.0008,0.0574740372071771,0.6425589824779124,98.192,86.09,1205.300856590271
nfVGG_FC_FF_NN,50,128,0.0008,0.06175172014181,0.6293205803708185,98.02,86.05000000000001,1229.9423093795776
nfVGG_FC_FF_NN,51,128,0.0008,0.0581370340946042,0.7105248304484766,98.086,85.58,1254.3637597560885
nfVGG_FC_FF_NN,52,128,0.0008,0.0590938375691128,0.6692993750300589,98.134,85.87,1278.7540175914764
nfVGG_FC_FF_NN,53,128,0.0008,0.0553291186397356,0.6492417281187033,98.186,85.8,1302.9538371562958
nfVGG_FC_FF_NN,54,128,0.0008,0.0567562071203975,0.7198056408876106,98.14,86.07000000000001,1327.049612283707
nfVGG_FC_FF_NN,55,128,0.0008,0.0599531731812421,0.6425582098809979,98.04,86.08,1351.198385477066
nfVGG_FC_FF_NN,56,128,0.0008,0.0557337331882132,0.6564146065259282,98.262,85.48,1375.4620327949524
nfVGG_FC_FF_NN,57,128,0.0008,0.054819738436395,0.6489430141599872,98.15,85.61,1399.7649183273315
nfVGG_FC_FF_NN,58,128,0.0008,0.0537104176689663,0.6629136763041532,98.246,85.65,1423.837881565094
nfVGG_FC_FF_NN,59,128,0.0008,0.053033960620513,0.614672806821292,98.324,86.27,1447.8884301185608
nfVGG_FC_FF_NN,60,128,0.0008,0.0513301655481024,0.6596781535993649,98.342,86.00999999999999,1471.8847830295565
nfVGG_FC_FF_NN,61,128,0.0008,0.0463944411463797,0.6688007780268223,98.51,86.0,1496.038940191269
nfVGG_FC_FF_NN,62,128,0.0008,0.0535587448063437,0.6638988158370875,98.268,85.95,1520.1132035255432
nfVGG_FC_FF_NN,63,128,0.0008,0.0494206790065588,0.7087883341916,98.404,86.42999999999999,1544.1778542995453
nfVGG_FC_FF_NN,64,128,0.0008,0.0494491837000536,0.7415192131000229,98.436,86.4,1568.2874245643616
nfVGG_FC_FF_NN,65,128,0.0008,0.0455950599781873,0.7110695333420476,98.522,86.18,1592.4232528209686
nfVGG_FC_FF_NN,66,128,0.0008,0.0480021887239726,0.6843661160408696,98.51,86.28,1616.5055499076843
nfVGG_FC_FF_NN,67,128,0.0008,0.0479770049534957,0.6742904931306839,98.49,86.33,1640.6844546794891
nfVGG_FC_FF_NN,68,128,0.0008,0.0476981500584079,0.6583631370641008,98.492,85.96000000000001,1664.8619611263275
nfVGG_FC_FF_NN,69,128,0.0008,0.0461066427165428,0.6229179120516475,98.53,86.56,1688.9777138233185
nfVGG_FC_FF_NN,70,128,0.0008,0.0433783472189322,0.677948007666612,98.596,86.75,1713.1435005664823
nfVGG_FC_FF_NN,71,128,0.0008,0.03991646428421,0.7144526465784146,98.728,86.22,1737.2369356155396
nfVGG_FC_FF_NN,72,128,0.0008,0.0461881912719515,0.7042222294626357,98.602,85.87,1761.489247083664
nfVGG_FC_FF_NN,73,128,0.0008,0.0452705941959748,0.6590635508676118,98.576,86.32,1785.6319851875303
nfVGG_FC_FF_NN,74,128,0.0008,0.0408178459087153,0.6642079587224163,98.736,86.4,1809.807005405426
nfVGG_FC_FF_NN,75,128,0.0008,0.0405228973290099,0.7240968682343447,98.724,86.15,1833.9543287754057
nfVGG_FC_FF_NN,76,128,0.0008,0.0422860016513977,0.6649079065345511,98.654,86.79,1857.872393369675
nfVGG_FC_FF_NN,77,128,0.0008,0.0427112037165905,0.6530257489862321,98.646,86.18,1881.9055025577543
nfVGG_FC_FF_NN,78,128,0.0008,0.0457923393434537,0.6293131753425055,98.512,86.8,1906.0190744400024
nfVGG_FC_FF_NN,79,128,0.0008,0.038557550866607,0.7265948166575613,98.802,86.41,1930.1391496658323
nfVGG_FC_FF_NN,80,128,0.0008,0.0393979015511215,0.6568195883986316,98.73,86.22,1954.2608842849727
nfVGG_FC_FF_NN,81,128,0.0008,0.0394013855461021,0.7007971028738385,98.76,86.00999999999999,1978.339869737625
nfVGG_FC_FF_NN,82,128,0.0008,0.0374579098283449,0.6954393805582312,98.842,85.94000000000001,2002.5490038394928
nfVGG_FC_FF_NN,83,128,0.0008,0.0375015111684756,0.6770985850804969,98.784,86.42,2026.7290370464325
nfVGG_FC_FF_NN,84,128,0.0008,0.0422261521902621,0.7674959007697769,98.71,85.58,2050.971285820008
nfVGG_FC_FF_NN,85,128,0.0008,0.0362219643065124,0.7251817957509922,98.832,86.22999999999999,2075.1748144626617
nfVGG_FC_FF_NN,86,128,0.0008,0.0371969279218608,0.7077556952268262,98.862,86.07000000000001,2099.2496240139008
nfVGG_FC_FF_NN,87,128,0.0008,0.0372485639396435,0.7330875049663496,98.768,85.76,2123.28235578537
nfVGG_FC_FF_NN,88,128,0.0008,0.0381277217208157,0.6587197000655947,98.832,86.35000000000001,2147.297756910324
nfVGG_FC_FF_NN,89,128,0.0008,0.0336289109472814,0.7909002556831022,98.942,86.15,2171.483122587204
nfVGG_FC_FF_NN,90,128,0.0008,0.0388844557016578,0.6250590404519175,98.728,86.56,2195.6707899570465
nfVGG_FC_FF_NN,91,128,0.0008,0.0358862828009564,0.7543851423867142,98.84,86.27,2219.790521621704
nfVGG_FC_FF_NN,92,128,0.0008,0.0364864126658853,0.7515646034403692,98.828,86.22,2244.0447268486023
nfVGG_FC_FF_NN,93,128,0.0008,0.0334116537941207,0.7355119823654995,98.98,85.83,2268.209724187851
nfVGG_FC_FF_NN,94,128,0.0008,0.0371836312153898,0.7185103493400767,98.86,85.68,2292.336122274399
nfVGG_FC_FF_NN,95,128,0.0008,0.0378893851409749,0.7381490548200245,98.802,85.88,2316.41271686554
nfVGG_FC_FF_NN,96,128,0.0008,0.0340415082783783,0.7348279364501373,98.886,86.07000000000001,2340.641402244568
nfVGG_FC_FF_NN,97,128,0.0008,0.0350784945472612,0.707242071251326,98.894,85.9,2364.850132703781
nfVGG_FC_FF_NN,98,128,0.0008,0.0330855168186782,0.7424711751032479,98.918,86.41,2389.0263946056366
nfVGG_FC_FF_NN,99,128,0.0008,0.0319094221559329,0.7574768869937221,98.962,86.16,2413.1551661491394
fAE_FC_FF_NN,0,128,0.0025,1.7192435599958804,1.5553600908834724,36.582,44.04,27.193743467330933
fAE_FC_FF_NN,1,128,0.0025,1.52074495361894,1.4596546782722957,44.976,47.93,48.59621572494507
fAE_FC_FF_NN,2,128,0.0025,1.4481870006112492,1.447819705250897,48.094,48.44,68.80178642272949
fAE_FC_FF_NN,3,128,0.0025,1.3975678209758475,1.3970089094548286,49.81,49.9,88.96274852752686
fAE_FC_FF_NN,4,128,0.0025,1.368183702154233,1.4209259114687955,51.11599999999999,47.97,109.17322444915771
fAE_FC_FF_NN,5,128,0.0025,1.3285878860127285,1.370215275619603,52.290000000000006,50.94,129.24804782867432
fAE_FC_FF_NN,6,128,0.0025,1.297236484944668,1.3633620059942897,53.622,50.970000000000006,149.39244604110718
fAE_FC_FF_NN,7,128,0.0025,1.2690214761687666,1.3587543134447897,54.36,51.55,169.55795788764954
fAE_FC_FF_NN,8,128,0.0025,1.2456216463042646,1.3572672379167774,55.364,52.1,189.76647329330444
fAE_FC_FF_NN,9,128,0.0025,1.2174445355639738,1.3362884287592731,56.558,52.53,210.04038858413696
fAE_FC_FF_NN,10,128,0.0025,1.18360594837257,1.3439496725420408,57.67400000000001,51.970000000000006,230.26522159576416
fAE_FC_FF_NN,11,128,0.0025,1.1608499963875012,1.324291891689542,58.48799999999999,53.16,250.3832221031189
fAE_FC_FF_NN,12,128,0.0025,1.1365669700495726,1.3716510157041912,59.336,52.0,270.4325058460236
fAE_FC_FF_NN,13,128,0.0025,1.1109951694908045,1.353464671328098,60.318000000000005,52.99,290.5893247127533
fAE_FC_FF_NN,14,128,0.0025,1.0832097812381851,1.3617272950425934,61.214,52.96999999999999,310.64424180984497
fAE_FC_FF_NN,15,128,0.0025,1.05358926338308,1.342720086815991,62.402,53.33,330.8704326152801
fAE_FC_FF_NN,16,128,0.0025,1.024035630933464,1.345677813397178,63.39399999999999,54.010000000000005,350.99691009521484
fAE_FC_FF_NN,17,128,0.0025,0.9969914140908614,1.3815480063233194,64.402,52.88,371.2235381603241
fAE_FC_FF_NN,18,128,0.0025,0.971009359182909,1.3532791967633404,65.51,53.99,391.5246412754059
fAE_FC_FF_NN,19,128,0.0025,0.9460397711800188,1.359476855284051,66.178,53.44,411.783998966217
fAE_FC_FF_NN,20,128,0.0025,0.9141042828559875,1.3936307852781271,67.23,53.67,431.9647192955017
fAE_FC_FF_NN,21,128,0.0025,0.8889515250540145,1.3959590936008888,68.392,53.89000000000001,452.10525822639465
fAE_FC_FF_NN,22,128,0.0025,0.8563739925699161,1.4307145121731335,69.42,53.54,472.2565174102783
fAE_FC_FF_NN,23,128,0.0025,0.8251364696056337,1.45834187465378,70.532,53.54,492.6281189918518
fAE_FC_FF_NN,24,128,0.0025,0.8016544056060674,1.4228431092032905,71.172,53.78,512.859484910965
fAE_FC_FF_NN,25,128,0.0025,0.7672069353215835,1.4644576899613009,72.584,53.23,533.029426574707
fAE_FC_FF_NN,26,128,0.0025,0.7430348980152394,1.513400669339337,73.44000000000001,53.48,553.2359280586243
fAE_FC_FF_NN,27,128,0.0025,0.7133285290444903,1.543930263458928,74.55199999999999,53.56,573.3766131401062
fAE_FC_FF_NN,28,128,0.0025,0.6813114274798147,1.5818966717659673,75.74600000000001,53.55,593.5641860961914
fAE_FC_FF_NN,29,128,0.0025,0.6576225445093706,1.5867617439620103,76.464,52.900000000000006,613.7745273113251
fAE_FC_FF_NN,30,128,0.0025,0.6297024395459753,1.6243949072270454,77.29,53.77,633.9901473522186
fAE_FC_FF_NN,31,128,0.0025,0.5967097830437028,1.6776210869414896,78.658,53.25,654.3796000480652
fAE_FC_FF_NN,32,128,0.0025,0.5781388903975182,1.6956735653213308,79.496,52.85,674.537638425827
fAE_FC_FF_NN,33,128,0.0025,0.5510303988633558,1.7521535882466956,80.242,52.74,694.7288587093353
fAE_FC_FF_NN,34,128,0.0025,0.516905468671828,1.7771173112000092,81.78999999999999,52.080000000000005,714.8275916576385
fAE_FC_FF_NN,35,128,0.0025,0.4974405277720498,1.9062521155876448,82.326,52.02,735.1117899417877
fAE_FC_FF_NN,36,128,0.0025,0.4747001986064569,1.8951307897326315,83.094,51.91,755.363685131073
fAE_FC_FF_NN,37,128,0.0025,0.4440506885728568,1.9497555539577824,84.26,52.67,775.7380616664886
fAE_FC_FF_NN,38,128,0.0025,0.4284681378270659,2.011252101463608,84.72800000000001,52.39,796.0141143798828
fAE_FC_FF_NN,39,128,0.0025,0.4035837376666495,2.01248127372959,85.72999999999999,52.41,816.2796485424042
fAE_FC_FF_NN,40,128,0.0025,0.3826844426981933,2.1259991775585125,86.48599999999999,51.970000000000006,836.3969299793243
fAE_FC_FF_NN,41,128,0.0025,0.3682576440026998,2.1211120448535,86.95,51.29,856.4640228748322
fAE_FC_FF_NN,42,128,0.0025,0.3344298854584584,2.180388367628749,88.33800000000001,51.95,876.591671705246
fAE_FC_FF_NN,43,128,0.0025,0.3242140022080267,2.2645323412327825,88.678,51.84,896.8079037666321
fAE_FC_FF_NN,44,128,0.0025,0.3015930323725771,2.398903250694275,89.39200000000001,51.6,917.076689004898
fAE_FC_FF_NN,45,128,0.0025,0.2882097421780876,2.3564674205417875,90.018,51.870000000000005,937.3019497394562
fAE_FC_FF_NN,46,128,0.0025,0.28055755172849,2.4493129781529874,90.208,51.25999999999999,957.4880843162535
fAE_FC_FF_NN,47,128,0.0025,0.2569695700083852,2.5238410883311984,91.116,51.41,977.586255311966
fAE_FC_FF_NN,48,128,0.0025,0.255536373961917,2.5957811135279982,90.918,50.98,997.7969644069672
fAE_FC_FF_NN,49,128,0.0025,0.2373921435583583,2.70023852813093,91.776,51.05,1018.2220430374146
fAE_FC_FF_NN,50,128,0.0025,0.2300096276356741,2.768522645853743,91.89,51.24,1038.4637458324432
fAE_FC_FF_NN,51,128,0.0025,0.2111003520086293,2.8352090437201003,92.656,51.31,1058.602528810501
fAE_FC_FF_NN,52,128,0.0025,0.2083043433401895,2.878576432602315,92.696,50.95,1078.768005847931
fAE_FC_FF_NN,53,128,0.0025,0.2078264975715476,2.947112629685221,92.776,50.24999999999999,1098.9568800926208
fAE_FC_FF_NN,54,128,0.0025,0.1914349653188834,2.983538111553917,93.318,51.190000000000005,1119.281480550766
fAE_FC_FF_NN,55,128,0.0025,0.1765896209022578,3.044474656068826,93.956,51.15,1139.5081996917725
fAE_FC_FF_NN,56,128,0.0025,0.1808681533007365,3.083552254906184,93.638,50.68,1159.7228960990906
fAE_FC_FF_NN,57,128,0.0025,0.1669884214792257,3.1363707735568664,94.174,50.7,1179.943947315216
fAE_FC_FF_NN,58,128,0.0025,0.1626567731961569,3.2731954387471647,94.332,50.690000000000005,1200.2482178211212
fAE_FC_FF_NN,59,128,0.0025,0.16695280672263,3.281874795503254,94.18,51.07000000000001,1220.4774808883667
fAE_FC_FF_NN,60,128,0.0025,0.1684255425430015,3.3055026289782945,94.074,51.11,1240.652683019638
fAE_FC_FF_NN,61,128,0.0025,0.1343280174733732,3.451197428039358,95.454,51.27,1260.9823598861694
fAE_FC_FF_NN,62,128,0.0025,0.1405054092159509,3.47076511986648,95.186,51.15,1281.2177834510803
fAE_FC_FF_NN,63,128,0.0025,0.1545093567360697,3.4406747908531865,94.57,51.06,1301.2895426750183
fAE_FC_FF_NN,64,128,0.0025,0.1662649525248486,3.502648685551897,93.998,51.470000000000006,1321.280553817749
fAE_FC_FF_NN,65,128,0.0025,0.1234542575791059,3.644174077842809,95.796,50.48,1341.4792733192444
fAE_FC_FF_NN,66,128,0.0025,0.1153133489153421,3.659759669364253,96.078,50.52,1361.982165336609
fAE_FC_FF_NN,67,128,0.0025,0.1597701992810992,3.744766570344756,94.272,50.74999999999999,1382.2354962825775
fAE_FC_FF_NN,68,128,0.0025,0.1395475548761122,3.776631623883792,95.018,50.6,1402.3745551109314
fAE_FC_FF_NN,69,128,0.0025,0.1133612815357382,3.7347125222411335,96.11,50.92,1422.476907491684
fAE_FC_FF_NN,70,128,0.0025,0.1131546078416545,3.847660544552381,96.068,51.0,1442.5705935955048
fAE_FC_FF_NN,71,128,0.0025,0.1474674651994729,3.894971557810337,94.766,50.27,1462.894740343094
fAE_FC_FF_NN,72,128,0.0025,0.1092302861440059,3.9619794616216346,96.232,49.84,1483.15376162529
fAE_FC_FF_NN,73,128,0.0025,0.142865324740672,3.969490410406378,94.874,51.2,1503.4269053936005
fAE_FC_FF_NN,74,128,0.0025,0.1176299506040942,4.0087228485300574,95.866,51.24999999999999,1523.661681175232
fAE_FC_FF_NN,75,128,0.0025,0.0844116417019416,4.1419728164431415,97.192,50.580000000000005,1543.725858926773
fAE_FC_FF_NN,76,128,0.0025,0.117418182275408,4.197929312911215,95.852,49.75,1563.9040591716766
fAE_FC_FF_NN,77,128,0.0025,0.1449764161215871,4.092473624627801,94.808,50.44,1583.997121334076
fAE_FC_FF_NN,78,128,0.0025,0.1073013430132585,4.17899227142334,96.226,50.56,1604.142150402069
fAE_FC_FF_NN,79,128,0.0025,0.1000829958559378,4.199037729939328,96.54,50.72,1624.241155385971
fAE_FC_FF_NN,80,128,0.0025,0.0866229916634538,4.327909708023071,97.034,50.1,1644.3078861236572
fAE_FC_FF_NN,81,128,0.0025,0.1155835428534794,4.343653271469889,95.848,50.23,1664.498540639877
fAE_FC_FF_NN,82,128,0.0025,0.1224955730997692,4.316323992572253,95.694,50.11,1684.7414767742157
fAE_FC_FF_NN,83,128,0.0025,0.1025938602388286,4.380031241646296,96.386,50.32,1704.809219121933
fAE_FC_FF_NN,84,128,0.0025,0.082685027771708,4.406443855430506,97.16,51.3,1725.079023361206
fAE_FC_FF_NN,85,128,0.0025,0.0966061973120169,4.540401911433739,96.624,50.29,1745.1578125953674
fAE_FC_FF_NN,86,128,0.0025,0.1572905276018335,4.483239234248294,94.44,50.06,1765.3946795463562
fAE_FC_FF_NN,87,128,0.0025,0.0750720002748015,4.5585962730118,97.406,50.72,1785.6427381038666
fAE_FC_FF_NN,88,128,0.0025,0.078179269909973,4.589027241815495,97.282,50.24,1805.804775476456
fAE_FC_FF_NN,89,128,0.0025,0.1195888655055362,4.55052010318901,95.734,50.3,1825.9012451171875
fAE_FC_FF_NN,90,128,0.0025,0.0946731541086645,4.6775600276415865,96.626,49.92,1846.008890390396
fAE_FC_FF_NN,91,128,0.0025,0.1026852909818558,4.728667352772966,96.362,50.760000000000005,1866.1061356067653
fAE_FC_FF_NN,92,128,0.0025,0.1162827160933514,4.719422726691524,95.88,50.16,1886.0722324848173
fAE_FC_FF_NN,93,128,0.0025,0.0744014394748241,4.710923137544077,97.432,50.66,1906.270346403122
fAE_FC_FF_NN,94,128,0.0025,0.0976553866449181,4.766885211196127,96.514,50.260000000000005,1926.3237237930296
fAE_FC_FF_NN,95,128,0.0025,0.1297949819213441,4.793961941441403,95.492,50.74,1946.3574335575104
fAE_FC_FF_NN,96,128,0.0025,0.0588132959916768,4.870020353341404,97.97,50.470000000000006,1966.3478214740755
fAE_FC_FF_NN,97,128,0.0025,0.1239281245805037,4.890814651416827,95.768,50.6,1986.492369413376
fAE_FC_FF_NN,98,128,0.0025,0.072997321334222,4.892198284970054,97.386,50.24999999999999,2006.5630116462708
fAE_FC_FF_NN,99,128,0.0025,0.0956746664093545,4.960398876214329,96.628,50.24999999999999,2026.6098446846008
fAE_FC_FF_NN,100,128,0.0025,0.0912108442095844,5.087750947928127,96.816,49.7,2046.737360954285
fAE_FC_FF_NN,101,128,0.0025,0.0953005367361218,5.035388517983352,96.684,50.56,2066.919281721115
fAE_FC_FF_NN,102,128,0.0025,0.0719009784867277,5.085112125058718,97.544,51.21,2086.990448951721
fAE_FC_FF_NN,103,128,0.0025,0.0572014665147742,5.184300102765048,98.036,49.68,2106.965478181839
fAE_FC_FF_NN,104,128,0.0025,0.1381454742311135,5.120304822921753,95.296,50.79,2126.9002845287323
fAE_FC_FF_NN,105,128,0.0025,0.0689416005826362,5.138951799537562,97.528,50.9,2147.0031147003174
fAE_FC_FF_NN,106,128,0.0025,0.1022542055834399,5.143585687951196,96.408,49.82,2167.09783911705
fAE_FC_FF_NN,107,128,0.0025,0.0968936069027694,5.163477948949307,96.558,50.77,2187.166615962982
fAE_FC_FF_NN,108,128,0.0025,0.0724364533148648,5.307704569418219,97.424,50.79,2207.290725469589
fAE_FC_FF_NN,109,128,0.0025,0.0671718431793896,5.289735389661185,97.626,50.12,2227.3180680274963
fAE_FC_FF_NN,110,128,0.0025,0.0796685358604697,5.335080249400079,97.244,50.48,2247.3102111816406
fAE_FC_FF_NN,111,128,0.0025,0.1024602549079129,5.285644682147835,96.466,49.31,2267.3095169067383
fAE_FC_FF_NN,112,128,0.0025,0.0930724797646522,5.426119559927832,96.748,50.95,2287.2860009670258
fAE_FC_FF_NN,113,128,0.0025,0.0542168264334445,5.426428963866415,98.13,50.49,2307.383533716202
fAE_FC_FF_NN,114,128,0.0025,0.1002873305631491,5.408683266820787,96.618,50.24,2327.3819472789764
fAE_FC_FF_NN,115,128,0.0025,0.096251973870408,5.495538264890261,96.6,50.7,2347.4173078536987
fAE_FC_FF_NN,116,128,0.0025,0.0620911609264724,5.523641169825686,97.794,49.49,2367.445936441421
fAE_FC_FF_NN,117,128,0.0025,0.108791282255193,5.518468835685827,96.214,50.11,2387.422831296921
fAE_FC_FF_NN,118,128,0.0025,0.0724248946894465,5.704308265372168,97.436,50.09,2407.473776578903
fAE_FC_FF_NN,119,128,0.0025,0.0846265926194922,5.606243121473095,97.058,49.830000000000005,2427.6068892478943
fAE_FC_FF_NN,120,128,0.0025,0.0709249057718898,5.573430260525474,97.53,50.2,2447.76975774765
fAE_FC_FF_NN,121,128,0.0025,0.055958290356914,5.732843338688718,97.99,50.89,2467.764619588852
fAE_FC_FF_NN,122,128,0.0025,0.1037132445177363,5.634375373019448,96.532,50.09,2487.783541440964
fAE_FC_FF_NN,123,128,0.0025,0.0991858960774815,5.637979893744746,96.614,50.2,2507.833116531372
fAE_FC_FF_NN,124,128,0.0025,0.0824491708537044,5.746517676341383,97.144,50.09,2527.8129365444183
fAE_FC_FF_NN,125,128,0.0025,0.0546148568725265,5.818402109266836,98.114,50.09,2547.9226524829865
fAE_FC_FF_NN,126,128,0.0025,0.1197239997417992,5.797264835502528,95.992,49.61,2568.024336338043
fAE_FC_FF_NN,127,128,0.0025,0.0836319603654734,5.826784846148914,97.058,50.13999999999999,2588.166640281677
fAE_FC_FF_NN,128,128,0.0025,0.0630375614718479,5.814158128786691,97.826,50.3,2608.204889535904
fAE_FC_FF_NN,129,128,0.0025,0.0709444491747681,5.8915437807010695,97.5,50.61,2628.226157903672
fAE_FC_FF_NN,130,128,0.0025,0.0640530409398572,5.9730247062972825,97.808,50.43,2648.232777118683
fAE_FC_FF_NN,131,128,0.0025,0.0715802241607433,5.8983913162086585,97.472,50.42,2668.260804653168
fAE_FC_FF_NN,132,128,0.0025,0.1276044527383144,5.892660605756542,95.768,50.24999999999999,2688.427359819412
fAE_FC_FF_NN,133,128,0.0025,0.0651346170736472,5.945437039001079,97.754,51.05,2708.4231979846954
fAE_FC_FF_NN,134,128,0.0025,0.0496794873029184,6.061433079876477,98.318,49.58,2728.4339706897736
fAE_FC_FF_NN,135,128,0.0025,0.0936511373933395,6.047418020948579,96.874,50.61,2748.4083845615387
fAE_FC_FF_NN,136,128,0.0025,0.0831712424169149,6.078454216824302,97.2,50.55,2768.392370700836
fAE_FC_FF_NN,137,128,0.0025,0.0578195034928829,6.186156001272081,98.004,50.51,2788.565232038498
fAE_FC_FF_NN,138,128,0.0025,0.0829038190729249,6.028924000414112,97.188,51.01,2808.612410545349
fAE_FC_FF_NN,139,128,0.0025,0.0835818789894585,6.0163412969323655,97.172,50.21,2828.7792234420776
fAE_FC_FF_NN,140,128,0.0025,0.0537644167552175,6.129317144804363,98.14,49.98,2848.8083353042603
fAE_FC_FF_NN,141,128,0.0025,0.0877130620057701,6.213391479057602,97.082,50.42,2869.059445142746
fAE_FC_FF_NN,142,128,0.0025,0.0724716651065232,6.16957884800585,97.582,50.68,2889.0670380592346
